序号,时间(s),电压,阻抗
10560,1330.454,-0.03364494851662718,7359.717773
10561,1330.58,-0.29275041457237155,7357.504395
10562,1330.706,-0.45499800471133217,7358.231934
10563,1330.832,-0.4688560401894888,7362.035645
10564,1330.958,-0.3050319134887603,7360.598145
10565,1331.084,-0.008064304025531405,7357.653809
10566,1331.21,0.2952894863411409,7360.731445
10567,1331.336,0.5781620264843169,7364.308105
10568,1331.462,0.7536776950593531,7363.019043
10569,1331.588,0.8113046997782762,7362.460938
10570,1331.714,0.7710004815048751,7358.042969
10571,1331.84,0.6812478941698399,7360.760742
10572,1331.967,0.518617444741716,7359.149902
10573,1332.092,0.3093816310898669,7359.38623
10574,1332.218,0.14702724841844872,7361.643555
10575,1332.344,-0.01383760009758128,7363.961914
10576,1332.47,-0.0377727832469758,7360.561035
10577,1332.596,-0.04020188655631439,7359.514648
10578,1332.722,0.04478315816706942,7359.489746
10579,1332.848,0.15104948862802717,7357.577637
10580,1332.974,0.3188396921429647,7366.33252
10581,1333.1,0.4306301209348148,7363.131836
10582,1333.226,0.48202567653513057,7361.249023
10583,1333.352,0.43525269819893875,7361.510254
10584,1333.478,0.3081379351800014,7362.54834
10585,1333.604,0.24566617383096775,7359.12207
10586,1333.73,0.18621933658109638,7361.459473
10587,1333.856,0.3043658908184313,7361.366699
10588,1333.981,0.443472102447761,7360.935059
10589,1334.108,0.48149534067287425,7358.107422
10590,1334.234,0.5451269126697841,7362.240723
10591,1334.36,0.3807930970620183,7362.311035
10592,1334.487,0.16711509824236714,7357.727539
10593,1334.612,-0.14603653083756135,7361.047363
10594,1334.738,-0.43946656591700844,7359.861816
10595,1334.864,-0.5765655489889286,7360.607422
10596,1334.99,-0.5367732654713979,7358.521973
10597,1335.116,-0.36042026502324537,7359.532227
10598,1335.241,-0.0987970891771033,7359.83252
10599,1335.368,0.15184780981728063,7360.166016
10600,1335.493,0.27766117953565916,7361.778809
10601,1335.62,0.20454778570737625,7357.692383
10602,1335.746,0.03481593213116256,7362.665527
10603,1335.871,-0.13155700503907047,7362.714844
10604,1335.998,-0.39925021097632335,7359.513184
10605,1336.124,-0.5017275556077397,7361.191406
10606,1336.25,-0.5993297706479036,7358.226074
10607,1336.376,-0.5837296672352299,7357.081055
10608,1336.501,-0.6368842033333396,7361.33252
10609,1336.627,-0.6836962979686524,7358.21875
10610,1336.754,-0.6886241964738372,7358.408203
10611,1336.88,-0.7625010598156158,7360.688965
10612,1337.006,-0.8578877764463052,7358.38623
10613,1337.132,-0.9075762255904222,7362.51709
10614,1337.257,-1.0259707652135177,7356.830566
10615,1337.384,-1.0702156861717274,7355.942871
10616,1337.509,-1.1703445830657817,7360.73877
10617,1337.635,-1.2007631757434403,7357.202148
10618,1337.761,-1.1223311462211745,7360.335449
10619,1337.887,-1.0458189965365,7360.682129
10620,1338.014,-0.9223964378284599,7359.319336
10621,1338.139,-0.7652179627633654,7358.413086
10622,1338.265,-0.7630171647806562,7361.501465
10623,1338.391,-0.7359592738573674,7359.453125
10624,1338.517,-0.8945506340136535,7360.879395
10625,1338.643,-0.9460063217604626,7358.417969
10626,1338.769,-0.9907081808185693,7359.436035
10627,1338.895,-0.8819980577571611,7356.993164
10628,1339.021,-0.6705132815880185,7360.019043
10629,1339.147,-0.4179147852578557,7356.305176
10630,1339.273,-0.3533750298110762,7360.061035
10631,1339.399,-0.3774926824127102,7357.616211
10632,1339.525,-0.5465399750672965,7361.859375
10633,1339.651,-0.8254820890071777,7360.89209
10634,1339.777,-1.1156101373974971,7356.200195
10635,1339.903,-1.2008770406156448,7359.223145
10636,1340.029,-1.2798613821916143,7359.370605
10637,1340.155,-1.2062816287823668,7358.150879
10638,1340.281,-0.9383730402496369,7358.979004
10639,1340.407,-0.6847659038984355,7360.68457
10640,1340.533,-0.35738518475299974,7358.758301
10641,1340.659,-0.10136044206761056,7360.992676
10642,1340.785,0.10947805307306127,7358.615723
10643,1340.911,0.16636613013603724,7359.969727
10644,1341.037,0.13087324606752737,7363.882324
10645,1341.163,-0.029230045261894076,7360.55127
10646,1341.289,-0.2432812608824664,7361.673828
10647,1341.415,-0.44704274757164236,7361.390625
10648,1341.541,-0.6182844881017973,7360.423828
10649,1341.667,-0.5751584592903964,7355.567871
10650,1341.793,-0.43195493361301746,7359.769043
10651,1341.919,-0.15294291896541112,7360.846191
10652,1342.045,0.06655693078969606,7359.857422
10653,1342.171,0.3246612889184476,7363.191895
10654,1342.297,0.34953599085683534,7363.268066
10655,1342.423,0.45949604105586156,7365.644531
10656,1342.55,0.4322407661463583,7359.09082
10657,1342.675,0.39702323667138145,7361.474609
10658,1342.801,0.5140885409842927,7362.527344
10659,1342.927,0.49392764835729575,7363.554688
10660,1343.053,0.5241499864195504,7361.771973
10661,1343.179,0.44269930295479276,7359.255371
10662,1343.305,0.27126366441970773,7360.566406
10663,1343.431,0.022796062693899267,7361.499023
10664,1343.557,-0.2975606378073254,7358.211914
10665,1343.684,-0.6532676736102233,7360.256348
10666,1343.809,-0.9277375421853822,7359.623535
10667,1343.935,-1.171238514517958,7359.059082
10668,1344.061,-1.2875993983725071,7361.166016
10669,1344.187,-1.2712562445101618,7361.494141
10670,1344.313,-1.1261021232177937,7364.643066
10671,1344.439,-0.9115290635745994,7358.625488
10672,1344.565,-0.6471559793042823,7361.452637
10673,1344.691,-0.3467046337056933,7360.340332
10674,1344.817,-0.13231486370239584,7362.760254
10675,1344.943,0.09214049408198713,7358.018555
10676,1345.069,0.22882668908290232,7360.572266
10677,1345.195,0.19633637202343923,7362.527832
10678,1345.321,0.1536949206241012,7361.072754
10679,1345.447,0.04179754223765201,7362.613281
10680,1345.573,-0.16703051572383001,7359.862305
10681,1345.699,-0.30524212596529615,7358.241699
10682,1345.825,-0.3297746964642764,7361.081055
10683,1345.951,-0.24204492998746083,7361.621582
10684,1346.077,-0.12938254276268243,7360.386719
10685,1346.203,0.06027058246563379,7360.189453
10686,1346.329,0.22082981150230876,7358.695313
10687,1346.455,0.2816374006563779,7360.51709
10688,1346.581,0.27552269899185844,7360.48291
10689,1346.707,0.1368615714830814,7361.083008
10690,1346.833,-0.04543908626213003,7362.364746
10691,1346.959,-0.24408096585271202,7363.371582
10692,1347.085,-0.3573036058551737,7358.563965
10693,1347.211,-0.4218644675173224,7360.477051
10694,1347.337,-0.3142735025843358,7360.34375
10695,1347.462,-0.19154833440728308,7362.165039
10696,1347.589,-0.014104456012295858,7360.187988
10697,1347.715,0.12251514185741422,7360.291992
10698,1347.841,0.1864332557607189,7359.916992
10699,1347.967,0.2135399415956476,7359.666504
10700,1348.093,0.26358588583962916,7364.85791
10701,1348.219,0.3080632320852719,7361.666504
10702,1348.345,0.45102502118602644,7361.756836
10703,1348.471,0.6289427290238837,7362.921875
10704,1348.597,0.717552058122985,7361.697754
10705,1348.723,0.7647390527719687,7358.217773
10706,1348.849,0.650519470828772,7361.519043
10707,1348.974,0.4391345254898142,7362.651855
10708,1349.101,0.278289911039099,7359.775391
10709,1349.227,0.1361124152129045,7362.115723
10710,1349.353,0.1894067461527376,7362.433594
10711,1349.479,0.3201370048704868,7364.35498
10712,1349.605,0.5509024625109744,7356.615723
10713,1349.731,0.7528512932705027,7359.660156
10714,1349.856,0.8838944154749541,7362.018066
10715,1349.983,0.8611534692603321,7363.861816
10716,1350.109,0.7664024698312274,7361.916016
10717,1350.235,0.7012134756075323,7360.349121
10718,1350.361,0.5372904607186206,7361.90332
10719,1350.487,0.5205551864619784,7360.260254
10720,1350.612,0.5451594660293702,7362.047852
10721,1350.738,0.6502319865329294,7361.33252
10722,1350.865,0.7862095339345152,7360.841797
10723,1350.99,0.9052973536229829,7363.378906
10724,1351.117,0.9156001714005922,7363.631836
10725,1351.242,0.8200378797628368,7361.70459
10726,1351.369,0.6349707019653957,7363.267578
10727,1351.494,0.4275532292701447,7362.904297
10728,1351.62,0.26245501450354636,7360.313965
10729,1351.746,0.1873154478715597,7361.262207
10730,1351.873,0.189864579483188,7359.583984
10731,1351.999,0.28618070405863094,7364.729492
10732,1352.124,0.3441413018151802,7359.630371
10733,1352.25,0.38723956203930976,7363.54541
10734,1352.376,0.3475798653460593,7359.94873
10735,1352.502,0.43498863120566,7356.596191
10736,1352.628,0.4755079531136106,7360.312988
10737,1352.755,0.6414307401919236,7363.749023
10738,1352.88,0.814569519708531,7360.907715
10739,1353.007,0.8986178953816597,7363.496582
10740,1353.132,0.8102525040371122,7365.34668
10741,1353.259,0.6133645490433286,7356.045898
10742,1353.384,0.39425818606067364,7361.220215
10743,1353.51,0.04996561534408011,7361.084961
10744,1353.637,-0.08175891286852636,7359.978027
10745,1353.763,0.018422080742945265,7356.092773
10746,1353.889,0.33325693606897633,7362.491699
10747,1354.015,0.8132772454274328,7360.541016
10748,1354.14,1.3110437953067045,7361.931641
10749,1354.266,1.5635273611738625,7360.919922
10750,1354.392,1.5570752143986417,7360.202637
10751,1354.518,1.2452901742816198,7361.257324
10752,1354.644,0.8174947048151877,7359.128906
10753,1354.77,0.29009922918640024,7361.959473
10754,1354.896,-0.09757154606172132,7363.041992
10755,1355.022,-0.18728761060132057,7353.89209
10756,1355.149,-0.07250657567025834,7362.579102
10757,1355.274,0.2789213850394756,7360.708496
10758,1355.4,0.7274272430629817,7361.190918
10759,1355.526,1.1158195794595251,7358.243164
10760,1355.652,1.297251240746718,7366.465332
10761,1355.779,1.2733459447019593,7362.303223
10762,1355.904,1.0942218932855199,7363.911621
10763,1356.03,0.7896074927990494,7361.786621
10764,1356.156,0.5021187919105651,7357.550293
10765,1356.282,0.4000659373508233,7356.784668
10766,1356.408,0.3679596117529685,7357.822754
10767,1356.534,0.4938981817044003,7360.990234
10768,1356.66,0.5819263014427015,7359.435547
10769,1356.786,0.6165091539780307,7364.313477
10770,1356.912,0.5610196021057015,7362.929688
10771,1357.038,0.4219314789044136,7360.936523
10772,1357.165,0.387723687080559,7362.293457
10773,1357.29,0.3089452954397065,7362.851074
10774,1357.416,0.37815301943405855,7360.074707
10775,1357.542,0.4672807083194618,7361.132813
10776,1357.668,0.5568355047901881,7362.409668
10777,1357.794,0.7189265771957327,7362.101563
10778,1357.92,0.9415242283968477,7361.481445
10779,1358.046,1.1657449598883765,7367.310547
10780,1358.172,1.3576613998754739,7358.862305
10781,1358.298,1.5491995860243928,7362.885742
10782,1358.424,1.6124106539064287,7360.208984
10783,1358.55,1.4204100760919225,7359.30127
10784,1358.676,1.1639106070568084,7365.825684
10785,1358.802,0.7890187933858916,7360.987305
10786,1358.928,0.46870380616878504,7363.399414
10787,1359.054,0.24499696218560824,7359.853516
10788,1359.18,0.17720739266436877,7366.240234
10789,1359.306,0.20302551174862324,7360.546387
10790,1359.432,0.22691497413347528,7364.057129
10791,1359.558,0.2679469903992195,7360.62207
10792,1359.684,0.32921956684711917,7364.776367
10793,1359.81,0.3640215225633346,7356.525391
10794,1359.936,0.4910131863896781,7357.556641
10795,1360.062,0.614139973724774,7359.432617
10796,1360.188,0.7844966893736077,7360.114746
10797,1360.314,0.8844629842771946,7366.08252
10798,1360.44,0.8902761007010668,7360.549316
10799,1360.566,0.7286590317195987,7359.596191
10800,1360.692,0.4192319616550655,7360.083008
10801,1360.819,0.07657164535791916,7362.256348
10802,1360.944,-0.19902943256326527,7360.428223
10803,1361.07,-0.4085145555005219,7358.695801
