序号,时间(s),电压,阻抗
10217,1287.239,1.2003607846311506,7351.659668
10218,1287.364,1.262125439226882,7353.848633
10219,1287.491,1.1044802054241307,7353.536621
10220,1287.617,0.9298002956843074,7354.157715
10221,1287.743,0.6809049871022556,7356.716797
10222,1287.869,0.5453378592516849,7354.739746
10223,1287.995,0.5872144968698138,7353.766113
10224,1288.12,0.6396721539314468,7353.941895
10225,1288.247,0.7501747736369567,7359.430176
10226,1288.373,0.8707591461902743,7351.443848
10227,1288.499,0.8101192692744678,7350.07959
10228,1288.624,0.844100807798898,7354.92334
10229,1288.75,0.8312959392393553,7354.557617
10230,1288.876,0.8572074983475699,7351.208496
10231,1289.003,0.9074226252094738,7354.090332
10232,1289.129,0.8645908432270775,7354.474121
10233,1289.254,0.7764206327403242,7355.375
10234,1289.381,0.6134426664986837,7352.010254
10235,1289.507,0.3744677127487475,7353.835938
10236,1289.633,0.09985048863999137,7351.296875
10237,1289.758,-0.23792856734327256,7353.36377
10238,1289.884,-0.31312642406906555,7354.916992
10239,1290.01,-0.5000689755295127,7358.046875
10240,1290.136,-0.5528836757512646,7350.945313
10241,1290.263,-0.5299238616082441,7352.794922
10242,1290.388,-0.4753737167884814,7356.180176
10243,1290.514,-0.2839431380529225,7355.944336
10244,1290.641,-0.0643243181172368,7356.485352
10245,1290.766,0.1872511073013428,7359.250977
10246,1290.892,0.37964297317822343,7353.765625
10247,1291.018,0.4656397521048305,7354.806152
10248,1291.144,0.49163891003449117,7351.932129
10249,1291.271,0.3610525910116858,7357.553711
10250,1291.396,0.19702501133405503,7355.061523
10251,1291.522,0.0798628964692574,7355.576172
10252,1291.648,0.11479109353772225,7354.469727
10253,1291.774,0.06312371241121567,7357.333984
10254,1291.9,0.162502516763245,7350.97998
10255,1292.026,0.06107410145316441,7353.603516
10256,1292.152,-0.0952548626609288,7356.338867
10257,1292.278,-0.2072008487082058,7354.387695
10258,1292.404,-0.4802924803942944,7356.512695
10259,1292.53,-0.6119040090681634,7356.688477
10260,1292.656,-0.7675160864820986,7356.609375
10261,1292.782,-0.8965712759152153,7353.794434
10262,1292.908,-0.7910989963276669,7354.646973
10263,1293.034,-0.635994990218733,7354.61084
10264,1293.161,-0.6082826272535343,7354.620605
10265,1293.286,-0.563426378988354,7353.911133
10266,1293.412,-0.6309495697616103,7356.027344
10267,1293.538,-0.5326821599367579,7356.228027
10268,1293.665,-0.33050731140456513,7352.866699
10269,1293.79,-0.07021164573432108,7352.467285
10270,1293.916,0.37315421474873084,7354.371094
10271,1294.042,0.7270641030061981,7356.963379
10272,1294.168,1.0621757781890155,7354.442871
10273,1294.294,1.1899003863192827,7352.962891
10274,1294.42,1.227944329410356,7355.495605
10275,1294.546,1.1596004832985916,7354.917969
10276,1294.673,1.058756344170667,7353.171387
